variant,mode,workload,poolSize,concurrency,cfg_size,effectivePixels,latency_mean,latency_p95,roundtrip_mean,roundtrip_p95,compute_mean,compute_p95,queue_wait_mean,queue_wait_p95,transfer_mean,transfer_p95,wall_ms,cpu_total_micros,cpu_percent,throughput_mpix_sec,el_lag_mean,el_lag_p50,el_lag_p95,el_lag_p99,el_lag_max,mem_peak_rss_mb,mem_peak_heapUsed_mb,worker_overhead_ms,overhead_percent,has_queueing,queue_ratio,service_ratio,pixels_per_ms,rss_mb_per_mpix,effectivePixels_std,latency_mean_std,latency_p95_std,roundtrip_mean_std,roundtrip_p95_std,compute_mean_std,compute_p95_std,queue_wait_mean_std,queue_wait_p95_std,transfer_mean_std,transfer_p95_std,wall_ms_std,cpu_total_micros_std,cpu_percent_std,throughput_mpix_sec_std,el_lag_mean_std,el_lag_p50_std,el_lag_p95_std,el_lag_p99_std,el_lag_max_std,mem_peak_rss_mb_std,mem_peak_heapUsed_mb_std,worker_overhead_ms_std,overhead_percent_std,has_queueing_std,queue_ratio_std,service_ratio_std,pixels_per_ms_std,rss_mb_per_mpix_std,num_runs,workload_key,workload_category,width,height,kernelSize,passes,iterations,el_lag_severity,isWorkerVariant,is_worker,cfg_mode,cfg_enforceTransfer,cfg_peakSampleMs,cfg_iterations,latency_mean_cv,latency_p95_cv,throughput_mpix_sec_cv,cpu_percent_cv,mem_peak_rss_mb_cv,latency_mean_run_min,latency_mean_run_max,latency_mean_run_range,throughput_mpix_sec_run_min,throughput_mpix_sec_run_max,throughput_mpix_sec_run_range
js_pure,load,ultra_3840x2160_k31_p5,1.0,1.0,16.0,41472000.0,10239.954241428464,10284.856763571195,10239.954241428464,10284.856763571195,10239.926632857178,10284.831339285563,,,,,204799.2109714285,204855571.42857143,100.02753753996079,4.050020660145465,,,0.000511,0.000511,0.0,7142.046316964285,4.372477940150669,0.027608571287990862,0.0002696148779220306,0.0,,0.9999973038512208,4050.023154632218,172.21369398544286,0.0,12.364418995549215,24.75474733064016,12.364418995549215,24.75474733064016,12.364257790838781,24.753735149127674,,,,,247.2900358079567,224025.9338728881,0.03880024555298632,0.004885839595424506,,,0.0,0.0,0.0,125.67650004724999,0.011740987805671116,0.0008450724791797962,8.192778951039588e-06,0.0,,8.192778952797295e-08,4.885812952832381,3.030394001910948,7,3840x2160_k31_p5,ultra,3840.0,2160.0,31.0,5.0,20.0,healthy,False,False,load,True,200.0,20.0,0.0012074681882391293,0.0024069122108069697,0.001206373992978352,0.0003878956386133739,0.017596707507865697,10226.663279999839,10263.510924999835,36.84764499999619,4.040719993283474,4.055279205239902,0.014559211956427731
js_pure,single,heavy_2560x1440_k31_p5,1.0,1.0,4.0,18432000.0,4495.847968571427,4535.820536428574,4495.847968571427,4535.820536428574,4495.8235135714285,4535.793852142856,,,,,89917.0835,89892571.42857143,99.97264395316039,4.099879978478977,,,0.000511,0.000511,0.0,1403.1026785714287,3.7898690359933034,0.02445499999976164,0.0005439850040788456,0.0,,0.9999945601499592,4099.885638536353,76.1231921968006,0.0,24.34705848270087,40.06571553566469,24.34705848270087,40.06571553566469,24.34730110688276,40.06695691758592,,,,,486.9412365233727,509470.2664346099,0.0754323182234878,0.02216314507225749,,,0.0,0.0,0.0,35.77074520236598,0.34703052972097315,0.00038876942424013474,1.0734902349042745e-05,0.0,,1.0734902348380829e-07,22.163202994244585,1.940687131204749,7,2560x1440_k31_p5,heavy,2560.0,1440.0,31.0,5.0,20.0,healthy,False,False,single,True,200.0,20.0,0.005415454137439892,0.00883317918199906,0.005405803386585927,0.0007545295917034031,0.02549403243872788,4469.567304999999,4530.495975000002,60.92867000000297,4.0684231654739245,4.123883224030963,0.055460058557038394
js_pure,single,large_1920x1080_k15_p10,1.0,1.0,4.0,20736000.0,2618.3542528571425,2644.8359807142842,2618.3542528571425,2644.8359807142842,2618.3300842857143,2644.806040000001,,,,,52367.22022857143,52397285.71428572,100.05724139836323,7.919774805300561,,,0.000511,0.000511,0.0,1389.658482142857,3.927767072405134,0.024168571428292904,0.0009231324733793414,0.0,,0.9999907686752663,7919.795254728285,67.01670920827821,0.0,17.899218939875897,14.82318973864576,17.899218939875897,14.82318973864576,17.89944663789191,14.829887398871284,,,,,357.98155137406883,374919.41991389537,0.06891301812759947,0.05407239857923082,,,0.0,0.0,0.0,25.916945201736187,0.42532668949289404,0.0004846795695084521,2.230268397667526e-05,0.0,,2.2302683976615814e-07,54.07311106301764,1.249852681410889,7,1920x1080_k15_p10,large,1920.0,1080.0,15.0,10.0,20.0,healthy,False,False,single,True,200.0,20.0,0.0068360570080783795,0.0056045780709027175,0.006827517184332204,0.0006887359391933702,0.018649866520997437,2593.5574399999964,2642.74518,49.18774000000349,7.846367295880985,7.995173715854072,0.14880641997308697
js_pure,single,medium_1920x1080_k15_p1,1.0,1.0,4.0,2073600.0,268.7352057142859,284.40897714285705,268.7352057142859,284.40897714285705,268.7113142857144,284.3849414285704,,,,,5374.861757142856,5440000.0,101.21555880722653,7.716787935870995,,,0.000511,0.000511,0.0,1505.8431919642858,4.221507481166294,0.02389142857141938,0.008881166910779132,0.0,,0.9999111883308922,7717.014381228496,726.1975269889496,0.0,3.0891609364550296,21.30016363682603,3.0891609364550296,21.30016363682603,3.0863567873622864,21.29999937006378,,,,,61.78125041803621,60113.78100458049,0.8782258252876382,0.08816068450292303,,,0.0,0.0,0.0,39.82780078226552,0.37581895883127553,0.004006232346894957,0.0014005413422415866,0.0,,1.4005413422440288e-05,88.16883251363697,19.20707985255863,7,1920x1080_k15_p1,medium,1920.0,1080.0,15.0,1.0,20.0,healthy,False,False,single,True,200.0,20.0,0.011495185114448183,0.07489272613967835,0.011424531195565673,0.008676786806663712,0.02644883676786588,265.3639700000007,274.0271800000002,8.663209999999538,7.566901723769114,7.813935926366007,0.24703420259689324
js_pure,single,small_512x512_k5_p1,1.0,1.0,4.0,262144.0,15.519449999999676,16.02745857142831,15.519449999999676,16.02745857142831,15.503179999999961,16.00460357143051,,,,,310.6009714285714,323571.4285714286,104.16419385174095,16.88274980779794,,,0.000511,0.000511,0.0,1529.95703125,4.192078726632254,0.016269999999712934,0.10447078743040372,0.0,,0.9989552921256959,16894.220065635458,5836.322903633118,0.0,0.21980916480751841,0.7677456225780452,0.21980916480751841,0.7677456225780452,0.2149059548581956,0.7595773397137381,,,,,4.443011095986798,11942.321701371451,3.128230218404384,0.24120194026700106,,,0.0,0.0,0.0,21.243476015804223,0.377391176354118,0.00545128425209422,0.03366800109404665,0.0,,0.0003366800109404736,238.8837340696299,81.03742986985866,7,512x512_k5_p1,small,512.0,512.0,5.0,1.0,20.0,healthy,False,False,single,True,200.0,20.0,0.014163463576835712,0.04790189406239885,0.014286887089660761,0.030031723020454218,0.013885014795773679,15.225059999999939,15.867404999999781,0.6423449999998425,16.512883052222346,17.209609503939728,0.6967264517173817
js_pure,single,tiny_128x128_k3_p1,1.0,1.0,4.0,16384.0,0.768135514285715,0.7903700000000071,0.768135514285715,0.7903700000000071,0.7657246857142851,0.7868707142857122,,,,,384.54744285714287,399571.4285714286,103.91380162868863,21.305250210109072,,,0.000511,0.000511,0.0,116.79352678571429,5.425404139927456,0.0024108285714298555,0.31378662305104293,0.0,,0.9968621337694896,21331.86831892637,7128.511156354632,0.0,0.008613676629529235,0.009033040739430403,0.008613676629529235,0.009033040739430403,0.008534394756011542,0.009427010585102882,,,,,4.304387887515519,21801.048467578665,5.702529813798416,0.2383837985914488,,,0.0,0.0,0.0,23.147538419768757,0.3470553617805462,0.00017000146777844448,0.020817072357674233,0.0,,0.00020817072357675955,239.15145726127787,1412.8136242534642,7,128x128_k3_p1,tiny,128.0,128.0,3.0,1.0,500.0,healthy,False,False,single,True,200.0,500.0,0.011213746102520784,0.011428876019371082,0.01118896967839123,0.054877501587085195,0.19819196368852243,0.7572388000000014,0.779320200000001,0.022081399999999585,20.999646758871666,21.60264062746811,0.6029938685964424
js_pure,single,ultra_3840x2160_k31_p5,1.0,1.0,4.0,41472000.0,10094.04932214286,10172.43189714285,10094.04932214286,10172.43189714285,10094.01884142857,10172.403949285717,,,,,201881.30004285715,201821571.42857143,99.9704039713837,4.10865090447032,,,0.000511,0.000511,0.0,1440.375,3.7473417009626115,0.030480714291635586,0.00030198330546900987,0.0,,0.9999969801669454,4108.657222212527,34.731264467592595,0.0,53.302949444477775,46.30149428219277,53.302949444477775,46.30149428219277,53.303151690315445,46.29927539508699,,,,,1066.4142802754184,1073378.7553240238,0.03831789288601634,0.0216462741462326,,,0.0,0.0,0.0,39.66629081569381,0.36914692014441836,0.0008053799729421076,8.504507474351804e-06,0.0,,8.504507473721622e-08,21.639216377197204,0.9564595586345919,7,3840x2160_k31_p5,ultra,3840.0,2160.0,31.0,5.0,20.0,healthy,False,False,single,True,200.0,20.0,0.005280630968143726,0.004551664218582536,0.005268462726458674,0.0003832923681791338,0.02753886370958522,10036.072685000005,10181.216015000009,145.14333000000443,4.073355212606402,4.132291216027412,0.05893600342101024
js_wasm,single,heavy_2560x1440_k31_p5,1.0,1.0,4.0,18432000.0,4562.215561428572,4594.822432857163,4562.215561428572,4594.822432857163,4562.195741428571,4594.799298571446,,,,,91244.43368571428,91183285.71428572,99.9328736992959,4.040194114622017,,,0.000511,0.000511,0.0,1499.2806919642858,3.700711931501116,0.01982000000147569,0.0004344385509342335,0.0,,0.9999956556144907,4040.199536599255,81.34118337479849,0.0,18.549047852443323,36.90520109454637,18.549047852443323,36.90520109454637,18.548973904439645,36.90873212533965,,,,,370.98239284171643,405893.13629973924,0.08268043158740469,0.016428475696327178,,,0.0,0.0,0.0,5.350474830814427,0.04295383512276521,0.00034731110297341565,7.437474577896305e-06,0.0,,7.437474574486111e-08,16.42845735824257,0.29028183760928633,7,2560x1440_k31_p5,heavy,2560.0,1440.0,31.0,5.0,20.0,healthy,False,False,single,True,200.0,20.0,0.004065798207622403,0.008031910184524343,0.004066259003959802,0.0008273596918286884,0.0035686945476530426,4534.493395000015,4589.365165000001,54.8717699999861,4.016236140112239,4.064836596016737,0.048600455904497686
js_wasm,single,large_1920x1080_k15_p10,1.0,1.0,4.0,20736000.0,2806.5725507142874,2818.6612035714343,2806.5725507142874,2818.6612035714343,2806.553613571424,2818.641322142851,,,,,56131.56974285715,56093571.428571425,99.93222461709277,7.388426538214198,,,0.000511,0.000511,0.0,1498.953125,3.6661039079938615,0.018937142863121283,0.0006747411211785483,0.0,,0.9999932525887882,7388.442166454718,72.28747709297839,0.0,9.387540952689116,14.403910140944065,9.387540952689116,14.403910140944065,9.387462927224714,14.401622914550549,,,,,187.75078329631222,204567.72076980397,0.04879948411954386,0.024728422949570648,,,0.0,0.0,0.0,5.389677132093928,0.0003595773152592491,0.0004793211952457735,1.6854789507934325e-05,0.0,,1.6854789506359743e-07,24.728533133239853,0.25991884317582525,7,1920x1080_k15_p10,large,1920.0,1080.0,15.0,10.0,20.0,healthy,False,False,single,True,200.0,20.0,0.0033448417181661445,0.005110195621486306,0.0033469132868373316,0.0004883258058802087,0.003595627536447431,2793.873030000011,2817.318160000001,23.44512999999006,7.360175264741405,7.421938869391634,0.06176360465022945
js_wasm,single,medium_1920x1080_k15_p1,1.0,1.0,4.0,2073600.0,286.7647414285719,300.5569935714252,286.7647414285719,300.5569935714252,286.7477228571424,300.538997142843,,,,,5735.398942857141,5732285.714285715,99.94784100474119,7.232634950468525,,,0.000511,0.000511,0.0,1541.5970982142858,3.7021473475864957,0.017018571429478664,0.0059320151045838465,0.0,,0.9999406798489542,7232.766130514683,743.4399586295746,0.0,4.852384189267001,26.45000196752145,4.852384189267001,26.45000196752145,4.85156090567327,26.446827309992855,,,,,97.05267565393609,89483.17213441925,0.2735765518325354,0.12077506952907575,,,0.0,0.0,0.0,5.410137648777522,0.0003849740511591199,0.0009108179176213685,0.0002286836834028595,0.0,,2.2868368340403665e-06,120.77329459896102,2.6090555790787144,7,1920x1080_k15_p1,medium,1920.0,1080.0,15.0,1.0,20.0,healthy,False,False,single,True,200.0,20.0,0.01692113251124928,0.08800328234996069,0.016698626483457737,0.0027371932108024005,0.003509436839913862,282.3992050000059,294.01668999999237,11.61748499998646,7.052526647767484,7.342668170020389,0.29014152225290424
js_wasm,single,small_512x512_k5_p1,1.0,1.0,4.0,262144.0,19.55977142857363,19.71121357143732,19.55977142857363,19.71121357143732,19.553289285716684,19.702987142847686,,,,,391.22864285715957,390428.5714285714,99.79641360173709,13.401175699775697,,,0.000511,0.000511,0.0,1541.265625,3.6859337942940846,0.006482142856943897,0.03312439995896955,0.0,,0.9996687560004103,13402.312645312586,5879.461765289307,0.0,0.06091114831461574,0.09600543304733211,0.06091114831461574,0.09600543304733211,0.05973525825374227,0.08955887662667363,,,,,1.2231414143645152,534.5224838248458,0.3667149869057221,0.04176042662450345,,,0.0,0.0,0.0,5.398036590425766,0.00034371006024544676,0.0014800558997251172,0.0074476167597512894,0.0,,7.447616759753741e-05,41.600944233403226,20.5918754212409,7,512x512_k5_p1,small,512.0,512.0,5.0,1.0,20.0,healthy,False,False,single,True,200.0,20.0,0.0031141032775891496,0.004870599808550068,0.003116176338558297,0.0036746309177922093,0.0035023402214824366,19.495790000000852,19.681554999997026,0.18576499999617369,13.317716473728348,13.445116103015948,0.1273996292876003
js_wasm,single,tiny_128x128_k3_p1,1.0,1.0,4.0,16384.0,1.0179922857142851,1.0384771428572288,1.0179922857142851,1.0384771428572288,1.0160605999999988,1.0361057142857508,,,,,509.4287857142858,509142.85714285716,99.94282848975902,16.081323536498697,,,0.000511,0.000511,0.0,127.86216517857143,5.285828726632254,0.0019316857142863686,0.1897468984559607,0.0,,0.9981025310154404,16094.976827914856,7804.087230137417,0.0,0.0064579067711379445,0.008143295737985208,0.0064579067711379445,0.008143295737985208,0.006435609481619869,0.007901712593186722,,,,,3.2780407046632467,8254.868693253522,1.4065367022025335,0.10290110048792643,,,0.0,0.0,0.0,19.730906688828398,0.3502857680003303,0.00021525971467570724,0.021037187086898515,0.0,,0.00021037187086898245,101.57598405165167,1204.2789727068118,7,128x128_k3_p1,tiny,128.0,128.0,3.0,1.0,500.0,healthy,False,False,single,True,200.0,500.0,0.006343767886813293,0.007841574361068781,0.00639879548809392,0.014073413004782619,0.1543138790217759,1.0117250000000075,1.0300695999999907,0.01834459999998317,15.888048219605713,16.17816200912549,0.2901137895197774
js_wasm,single,ultra_3840x2160_k31_p5,1.0,1.0,4.0,41472000.0,9857.431563571425,9930.655867142865,9857.431563571425,9930.655867142865,9857.410641428572,9930.634930714255,,,,,197148.7551142857,197013285.7142857,99.93126758841291,4.207258348566284,,,0.000511,0.000511,0.0,1491.71875,3.6514489310128346,0.02092214285247402,0.00021225633304888304,0.0,,0.9999978774366696,4207.260991421346,35.969298562885804,0.0,46.48382536552676,76.86023806530889,46.48382536552676,76.86023806530889,46.48394536192134,76.860490746077,,,,,929.6772067708927,940527.4609291862,0.03670053863191875,0.019759794848797398,,,0.0,0.0,0.0,5.348652455450118,0.00033146812465790695,0.0005546684934723804,5.9313957900781064e-06,0.0,,5.931395788769988e-08,19.759805152589358,0.12897020774136947,7,3840x2160_k31_p5,ultra,3840.0,2160.0,31.0,5.0,20.0,healthy,False,False,single,True,200.0,20.0,0.004715612283559725,0.007739694043735124,0.00469659650340488,0.0003672578114697526,0.003585563602689929,9816.860615000007,9937.693214999988,120.83259999998154,4.1731992336256525,4.224565655846178,0.0513664222205259
js_wasm_simd,single,heavy_2560x1440_k31_p5,1.0,1.0,4.0,18432000.0,4045.255223571436,4067.6842321428644,4045.255223571436,4067.6842321428644,4045.235973571428,4067.6650400000067,,,,,80905.21422857144,80883714.28571428,99.97362749721792,4.556565907967583,,,0.000511,0.000511,0.0,1626.2527901785713,3.7030443464006697,0.019250000008079433,0.0004758066666867229,0.0,,0.9999952419333331,4556.572089359698,88.2298605782645,0.0,22.705317584745128,38.92823456770632,22.705317584745128,38.92823456770632,22.704707612149733,38.92859636778816,,,,,454.10716281275637,422802.8359593142,0.0731631704401534,0.025539897733170266,,,0.0,0.0,0.0,5.261650462335706,0.00034956331474801476,0.0007349149606568,1.596155296460599e-05,0.0,,1.5961552965137967e-07,25.539919000816983,0.2854628072013778,7,2560x1440_k31_p5,heavy,2560.0,1440.0,31.0,5.0,20.0,healthy,False,False,single,True,200.0,20.0,0.005612826961434407,0.009570122051287851,0.005605075894658159,0.0007318247048921917,0.0032354443873132102,4019.3463650000167,4080.144744999998,60.79837999998108,4.517480969428227,4.585814357507035,0.06833338807880729
js_wasm_simd,single,large_1920x1080_k15_p10,1.0,1.0,4.0,20736000.0,2587.09096,2596.644706428598,2587.09096,2596.644706428598,2587.0724671428516,2596.626217857148,,,,,51741.931485714274,51718857.14285714,99.95600283047676,8.015908028760288,,,0.000511,0.000511,0.0,1625.9034598214287,3.719061715262277,0.018492857148170776,0.0007147385957987934,0.0,,0.999992852614042,8015.925408660454,78.40969617194389,0.0,27.028784641234235,32.90745497166257,27.028784641234235,32.90745497166257,27.028374706761785,32.90686608466183,,,,,540.5825223048023,507202.27016166126,0.10261775750072191,0.08322907925554889,,,0.0,0.0,0.0,5.264563189979503,0.00032602991305720404,0.0005592022241507671,1.6850756756898797e-05,0.0,,1.6850756757430754e-07,83.22839479075292,0.25388518470194055,7,1920x1080_k15_p10,large,1920.0,1080.0,15.0,10.0,20.0,healthy,False,False,single,True,200.0,20.0,0.010447558690102738,0.01267306801357633,0.01038298829738704,0.001026629262824359,0.003237930984265022,2561.7945949999967,2629.543604999996,67.74900999999954,7.8857598609209925,8.094309289530328,0.20854942860933523
js_wasm_simd,single,medium_1920x1080_k15_p1,1.0,1.0,4.0,2073600.0,261.4043421428559,262.77428214285675,261.4043421428559,262.77428214285675,261.3884964285801,262.75867071429053,,,,,5228.1818857142935,5250000.0,100.4174260026067,7.932882159630923,,,0.000511,0.000511,0.0,1668.556919642857,3.7535792759486606,0.015845714275818473,0.006060484841884565,0.0,,0.9999393951515811,7933.026274747298,804.6667243648038,0.0,2.2260751024941965,2.190057190298139,2.2260751024941965,2.190057190298139,2.225476382367416,2.1897058436160064,,,,,44.52685495596207,48730.55167619867,0.4083746043474409,0.06683638649149311,,,0.0,0.0,0.0,5.275720887373039,0.0003287560480703213,0.0007084926944052363,0.00022758767473392196,0.0,,2.275876747336703e-06,66.83086238993282,2.5442326810248224,7,1920x1080_k15_p1,medium,1920.0,1080.0,15.0,1.0,20.0,healthy,False,False,single,True,200.0,20.0,0.00851583062563536,0.008334366561441193,0.008425233748159278,0.004066770286830893,0.003161846518548657,259.4812300000165,265.99397999998763,6.512749999971106,7.7955093828350615,7.991194117207805,0.19568473437274392
js_wasm_simd,single,small_512x512_k5_p1,1.0,1.0,4.0,262144.0,19.304814285716777,19.424123571419788,19.304814285716777,19.424123571419788,19.298277142852644,19.413032857157358,,,,,386.12291428568176,383857.14285714284,99.41476576580602,13.579226976248124,,,0.000511,0.000511,0.0,1668.2293526785713,3.737475803920201,0.006537142864128701,0.0338477392230378,0.0,,0.9996615226077695,13580.162631283383,6363.78995009831,0.0,0.17594033369037712,0.20858379188982396,0.17594033369037712,0.20858379188982396,0.17551050965585965,0.20380488532728577,,,,,3.520658866571902,7988.086367179807,1.9590511241331745,0.1228434947675945,,,0.0,0.0,0.0,5.287284922109204,0.0003492301252382871,0.0007484587316076274,0.0037139611883899265,0.0,,3.71396118838863e-05,122.79460758162391,20.16939133495024,7,512x512_k5_p1,small,512.0,512.0,5.0,1.0,20.0,healthy,False,False,single,True,200.0,20.0,0.009113806073780862,0.010738388845339173,0.009046427678281255,0.019705836542915193,0.0031693992877056994,19.114930000016464,19.63659500000067,0.5216649999842069,13.348871303293086,13.713174914595532,0.3643036113024465
js_wasm_simd,single,tiny_128x128_k3_p1,1.0,1.0,4.0,16384.0,1.0277912285714326,1.054903571428544,1.0277912285714326,1.054903571428544,1.0261104285714266,1.052397142857155,,,,,514.1569999999999,526714.2857142857,102.42813399455858,15.934549164354925,,,0.000511,0.000511,0.0,116.40122767857143,5.313848223005023,0.0016808000000057951,0.16343445974209805,0.0,,0.998365655402579,15942.65109687282,7104.567119053432,0.0,0.01142109442008458,0.028594129600532543,0.01142109442008458,0.028594129600532543,0.011292954320532716,0.02787692935873925,,,,,5.718497172626135,21561.650259309044,3.5839045373978036,0.17545993696668769,,,0.0,0.0,0.0,17.29359767897353,0.466334817635678,0.00021641879154920665,0.019847812791239917,0.0,,0.0001984781279123948,175.39447420850928,1055.5174364607867,7,128x128_k3_p1,tiny,128.0,128.0,3.0,1.0,500.0,healthy,False,False,single,True,200.0,500.0,0.0111122707633526,0.027105917900922972,0.011011289692411627,0.034989454533929085,0.14856885982962142,1.0177789999999896,1.0494310000000133,0.03165200000002377,15.604100800357806,16.089750640290376,0.48564983993257016
js_wasm_simd,single,ultra_3840x2160_k31_p5,1.0,1.0,4.0,41472000.0,8698.978380000006,8749.969567142816,8698.978380000006,8749.969567142816,8698.956579999996,8749.947586428509,,,,,173979.68730000002,173904000.0,99.9564709921934,4.767523895838731,,,0.000511,0.000511,0.0,1618.6796875,3.6895719255719865,0.021800000008494993,0.00025059518891445905,0.0,,0.9999974940481108,4767.527175375515,39.03066376109182,0.0,36.184449209158984,76.4033297928182,36.184449209158984,76.4033297928182,36.184141076292114,76.40387715919154,,,,,723.692410851177,739092.0105101943,0.040273690867215564,0.019855688045594407,,,0.0,0.0,0.0,5.2816901089424935,0.00037588112987649346,0.0007092660639972834,7.745977924728075e-06,0.0,,7.74597792276526e-08,19.85562049770429,0.1273555678275096,7,3840x2160_k31_p5,ultra,3840.0,2160.0,31.0,5.0,20.0,healthy,False,False,single,True,200.0,20.0,0.004159620547207172,0.008731839488873407,0.0041647799737144844,0.0004029122923953662,0.0032629618754899544,8645.783584999997,8739.557130000025,93.7735450000273,4.745317205369557,4.796786006252169,0.05146880088261252
js_worker,load,heavy_2560x1440_k31_p5,1.0,1.0,1.0,18432000.0,4573.43877714285,4605.612334285696,4573.43877714285,4605.612334285696,4573.001562142858,4604.621175714256,,,,,91468.88229999984,91549428.57142857,100.08816754184078,4.030276673295755,,,16.309100714285712,16.482302999999998,21.783697285714286,2231.656808035714,4.871426173618862,0.4372149999917383,0.009566288575004687,0.0,,0.99990433711425,4030.2813765316455,121.07513064429874,0.0,18.005842221069155,34.36088816767419,18.005842221069155,34.36088816767419,18.091086662444503,34.93250332789999,,,,,360.11955256520787,332484.5144979737,0.047843375073513925,0.015883084311453667,,,0.16042023411622675,0.07942438678390784,0.7593329815352667,51.81899574725817,0.010775469259764825,0.11897608349373728,0.0026340403788357833,0.0,,2.634040378835923e-05,15.883004207530686,2.8113604463573254,7,2560x1440_k31_p5,heavy,2560.0,1440.0,31.0,5.0,20.0,healthy,True,True,load,True,200.0,20.0,0.003937046738453967,0.007460655755127372,0.00394094142883379,0.0004780122990413779,0.02321996624242095,4544.5493849999275,4594.950565000041,50.40118000011353,4.011354557795808,4.055842731582271,0.04448817378646375
js_worker,load,heavy_2560x1440_k31_p5,4.0,4.0,4.0,18432000.0,4818.192064285717,4852.35602214256,4818.192064285717,4852.35602214256,4817.762258571433,4851.919852857019,,,,,24178.461171428808,96348142.85714285,398.48794222048144,15.246792573076984,,,15.837475571428572,16.010677857142856,21.41154642857143,2956.5457589285716,4.794588361467634,0.42980571428454695,0.008920646753833642,0.0,,0.9999107935324617,3825.5515930347065,160.4028732057602,0.0,18.847447397310777,21.85823806322283,18.847447397310777,21.85823806322283,18.84822577986463,22.080102631869536,,,,,85.72763110667792,362306.2372135078,0.8168447451183503,0.054194090592209386,,,0.08601135588369917,0.04200005268023904,0.890805004396746,120.86277498706997,0.010491696102280935,0.04787794018458716,0.0009971336024702188,0.0,,9.971336024674294e-06,15.000260254539812,6.5572252054617,7,2560x1440_k31_p5,heavy,2560.0,1440.0,31.0,5.0,20.0,healthy,True,True,load,True,200.0,20.0,0.0039117260469990955,0.004504664942860339,0.003554458443142076,0.002049860632085058,0.04087972412470615,4785.010030000005,4838.868079999927,53.858049999922514,15.193970733677272,15.335988761894773,0.14201802821750142
js_worker,load,heavy_2560x1440_k31_p5,8.0,8.0,8.0,18432000.0,4990.277120714302,5101.6946564286145,4990.277120714302,5101.6946564286145,4989.793399999989,5101.288124285658,,,,,14871.180157142824,99922000.0,671.8523759271756,24.796028779284295,,,15.864392142857143,16.080895,21.903066428571428,4554.485491071428,4.959475925990513,0.48372071431289704,0.00969162294747788,0.0,,0.9999030837705253,3695.430607958712,247.0966520763579,0.0,122.81000680516993,234.63809055435487,122.81000680516993,234.63809055435487,122.79406123319079,234.4782948420799,,,,,276.5571941008702,2481523.9941079225,4.107058598555043,0.4480865258806552,,,0.07653525415874007,0.03754046009307812,0.7111126974966421,106.02523732911537,0.010573145203057776,0.05340707318609492,0.001029679702211628,0.0,,1.029679702210511e-05,87.62522053252859,5.752237268289687,7,2560x1440_k31_p5,heavy,2560.0,1440.0,31.0,5.0,20.0,healthy,True,True,load,True,200.0,20.0,0.024609857094988554,0.04599218619614736,0.01807089876645919,0.0061130372470398495,0.023279300710687578,4916.74572999999,5255.13825000003,338.39252000004035,23.828857145478135,25.081368336420606,1.2525111909424709
js_worker,load,heavy_2560x1440_k31_p5,16.0,16.0,16.0,18432000.0,8613.349139285727,9580.503619285606,8613.349139285727,9580.503619285606,8612.35478499998,9579.723437857203,,,,,14511.624600000147,171899571.42857143,1184.7267679257832,25.4071106141897,,,33.00673728571429,33.67380014285714,36.878042428571426,8076.58203125,4.724006652832031,0.9943542857456903,0.011542894231866042,0.0,,0.9998845710576815,2139.9446222234883,438.182618882921,0.0,20.577802425366336,22.421102521160563,20.577802425366336,22.421102521160563,20.515506823892327,22.403052018161503,,,,,198.45799849425757,408267.4193641781,13.938863465266122,0.3436186679218877,,,0.16704641505652845,0.9642794482423029,1.9444669566959176,111.0364537220805,0.014800582957783135,0.18319460116267927,0.002116542298442982,0.0,,2.1165422984426864e-05,5.112234266730351,6.02411315766496,7,2560x1440_k31_p5,heavy,2560.0,1440.0,31.0,5.0,20.0,degraded,True,True,load,True,200.0,20.0,0.0023890593650163793,0.0023402843328639593,0.01352450788835386,0.011765466808579206,0.013747950963966814,8583.515879999986,8644.498230000027,60.98235000004024,24.886649258478876,25.670145276351054,0.7834960178721779
js_worker,load,large_1920x1080_k15_p10,1.0,1.0,1.0,20736000.0,2656.694500714288,2666.443897857148,2656.694500714288,2666.443897857148,2656.2212649999988,2665.422137857192,,,,,53133.99995714286,53158571.428571425,100.04611268068928,7.805346788385791,,,16.276332714285715,16.458897285714286,22.01775442857143,2243.917410714286,4.824026925223214,0.4732357142892657,0.017800798699501293,0.0,,0.9998219920130049,7805.362938868391,108.21360969879849,0.0,13.600269912067276,14.438191067630106,13.600269912067276,14.438191067630106,13.524577761839303,13.500440046978605,,,,,272.006018733149,291991.92748137016,0.09430431611052528,0.03987183797097556,,,0.16014110349492186,0.08400010536047675,1.0963589017310669,59.93312582087869,0.008044904325307323,0.10042875127013745,0.003724399391326374,0.0,,3.724399391329096e-05,39.87191106607473,2.890293490590223,7,1920x1080_k15_p10,large,1920.0,1080.0,15.0,10.0,20.0,healthy,True,True,load,True,200.0,20.0,0.005119244952105205,0.0054147739913947435,0.0051082724511746355,0.0009426084990579323,0.026709149603594693,2641.070204999973,2680.333640000038,39.263435000064874,7.736334194788339,7.851347651205013,0.11501345641667449
