variant,workload,width,height,kernelSize,passes,poolSize,concurrency,payloadBytes,client_latency_mean,client_latency_p50,client_latency_p95,client_latency_p99,client_latency_max,server_latency_mean,server_latency_p50,server_latency_p95,server_latency_p99,server_latency_max,compute_latency_mean,compute_latency_p50,compute_latency_p95,compute_latency_p99,compute_latency_max,queuewait_latency_mean,queuewait_latency_p50,queuewait_latency_p95,queuewait_latency_p99,queuewait_latency_max,throughput_rps,client_ok,client_err,client_error_rate_percent,wall_sec,server_requests_total,server_requests_ok,server_requests_err,server_requests_error_rate_percent,server_requests_rps,server_cpu_percent_before,server_cpu_percent_after,server_eventloop_lag_p95_before,server_eventloop_lag_p99_before,server_eventloop_lag_max_before,server_eventloop_lag_p95_after,server_eventloop_lag_p99_after,server_eventloop_lag_max_after,server_inflight_current,server_inflight_peak,server_queue_pending,server_rss_current_before_mb,server_heap_used_current_before_mb,server_rss_current_after_mb,server_heap_used_current_after_mb,server_rss_peak_before_mb,server_heap_used_peak_before_mb,server_rss_peak_after_mb,server_heap_used_peak_after_mb,server_side_latency_mean,server_side_latency_p50,server_side_latency_p95,server_side_latency_p99,server_side_latency_max,server_side_queuewait_mean,server_side_queuewait_p50,server_side_queuewait_p95,server_side_queuewait_p99,server_side_queuewait_max,server_side_compute_mean,server_side_compute_p50,server_side_compute_p95,server_side_compute_p99,server_side_compute_max,num_runs,network_overhead_ms,payload_mb,payload_mb_per_sec,server_rss_delta_mb,server_heap_used_delta_mb,server_cpu_percent_delta,server_eventloop_lag_p95_delta,workload_category,is_worker,effectivePixels
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,2.0,14745600.0,8035.439253571431,9163.89638571429,9192.348427857147,9195.757297000006,9196.60951428572,8005.850357142857,9138.833071428571,9155.356071428572,9157.043099999999,9157.464857142857,4575.320571428571,4576.097071428571,4585.064764285714,4585.522324285715,4585.636714285714,4556.623476190476,4555.848285714286,4569.325271428572,4570.523225714286,4570.822714285715,0.2178479542613493,4.0,0.0,0.0,18.36145095714286,6.0,6.0,0.0,0.0,0.21586246419883445,0.9076088114051937,100.21649369740258,16.065681285714284,16.148771571428572,16.148771571428572,16.252927,16.520922428571428,26.467180714285714,0.0,1.0,0.0,314.63002232142856,8.227250235421318,289.79966517857144,8.189390999930245,314.63002232142856,8.221678597586495,340.7544642857143,8.502220153808594,7629.481928571433,9136.46819285714,9161.66531428572,9163.069817142861,9163.420942857147,4561.598110714286,4561.761428571429,4577.969330000002,4579.330037428574,4579.670214285717,4575.039021428569,4575.503235714282,4588.737753571427,4590.142213571427,4590.493328571428,7,29.588896428574117,14.0625,3.0634868568002247,26.124441964285722,0.280541556222099,99.30888488599739,0.1872457142857158,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,4.0,14745600.0,13903.930159523861,16203.744935714374,18536.786646428653,18547.110175000078,18549.691057142936,13875.946928571428,16176.543000000001,18502.36975,18508.942292857144,18510.585428571427,4617.858595238095,4617.009642857143,4633.269214285714,4635.733842857143,4636.35,11082.398142857142,13841.094285714285,13865.224085714286,13866.930531428572,13867.357142857143,0.21599107258258538,6.0,0.0,0.0,27.780096999999802,10.0,10.0,0.0,0.0,0.21473361967790697,2.5747554272811497,100.704449832875,16.039935,16.16866642857143,16.16866642857143,16.34069842857143,16.533795571428573,38.04130642857143,0.0,1.0,0.0,5519.006696428572,9.047804696219307,5476.6796875,8.967649187360491,5519.006696428572,9.04147229875837,5567.486607142857,9.546933855329241,12956.543055714295,13889.78865714298,18521.352685714293,18535.44174857148,18538.964014285775,10390.11785714285,11542.65125714289,13876.461175000117,13882.817995000116,13884.407200000116,4619.541382857106,4617.92498571419,4641.012374999853,4644.491594999933,4645.3613999999525,7,27.983230952433587,14.0625,3.0373744581926068,48.479910714285325,0.5054615565708716,98.12969440559385,0.3007634285714289,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,8.0,14745600.0,24008.496298571474,25405.513457143014,36896.294677142665,36913.592101142574,36917.91645714255,23966.841085714284,25361.126642857143,36843.19812857143,36847.75768285714,36848.89757142857,4602.0453,4599.8627857142865,4620.597500000001,4625.485785714286,4626.707857142857,21469.4736984127,23007.108857142855,32231.516571428572,32233.488,32233.98085714286,0.21679156427585636,10.0,0.0,0.0,46.12899465714288,18.0,18.0,0.0,0.0,0.21590457194673673,0.0,100.62046012190339,16.029402428571426,16.163985285714286,16.163985285714286,16.37346642857143,16.552520142857144,91.79252928571428,0.0,1.0,0.0,5476.698660714285,9.033764430454799,5505.280133928572,8.976625714983259,5476.698660714285,9.027576991489955,5623.838727678572,10.21615491594587,22558.005595238097,23078.7243071428,36862.43991857125,36923.8320865714,36939.18012857145,20135.914045535745,20712.953028571526,32242.99366071441,32265.77625214286,32271.47189999997,4606.840918253959,4607.73417857143,4629.578944999931,4643.036348999972,4646.400699999982,7,41.655212857189326,14.0625,3.04863137262923,147.14006696428623,1.188577924455915,100.62046012190339,0.34406400000000303,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,1.0,16.0,14745600.0,43076.188623015885,43838.38454285723,73763.03362999996,73814.08972028574,73826.8537428572,42997.43746031746,43726.54385714285,73718.05027857142,73728.84799857144,73731.54742857143,4602.907468253968,4600.566,4624.871414285714,4647.269254285714,4652.868714285714,40574.1052605042,41319.32557142857,69113.42574285714,69121.09532,69123.01271428571,0.21679164661737252,18.0,0.0,0.0,83.03226572857146,34.0,34.0,0.0,0.0,0.21643273282517522,0.0,100.86179463496126,16.015359,16.117173857142856,16.117173857142856,16.307930428571428,16.522092714285716,122.48678299999999,0.0,1.0,0.0,5505.300223214285,9.044689723423549,5474.060825892857,8.993181501116071,5505.300223214285,9.038540431431361,5724.311941964285,10.220715114048549,41201.710594537835,41445.37292857149,73709.81716571432,73737.74991342858,73745.42044285711,38800.50676383928,39042.30407857137,69066.55747500015,69120.49382285732,69124.34331428593,4603.283350420173,4600.882150000028,4632.8913292858615,4668.221225571517,4678.192114285725,7,78.75116269842692,14.0625,3.048632530556801,219.01171875,1.1821746826171875,100.86179463496126,0.2925714285714278,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,1.0,14745600.0,4618.32922857135,4618.708085714041,4622.938818571424,4623.314883714303,4623.408900000022,4597.896095238095,4597.4824285714285,4603.1892,4603.696468571428,4603.823285714286,4588.043476190476,4587.7242857142855,4593.326142857143,4593.8240857142855,4593.948571428571,0.0,0.0,0.0,0.0,0.0,0.21653421114473567,3.0,0.0,0.0,13.85529305714289,4.0,4.0,0.0,0.0,0.21350223693753753,0.0,100.23288346641932,16.036424142857143,16.106641285714286,16.106641285714286,16.32431442857143,16.55252014285714,24.351304142857142,0.0,1.0,0.0,5474.130022321428,9.0684814453125,5523.982700892857,8.971044267926898,5474.130022321428,9.062154497419085,5530.136160714285,9.599816458565849,4602.293475000055,4600.242542857238,4614.310832857161,4615.907275142868,4616.306385714294,0.0,0.0,0.0,0.0,0.0,4591.9765714284895,4590.579014285534,4602.662269285766,4603.965128142923,4604.290842857212,7,20.433133333254773,14.0625,3.045012344222845,56.00613839285688,0.5376619611467639,100.23288346641932,0.2878902857142869,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,4.0,14745600.0,7637.400382142963,7803.835307142964,8749.299703571565,8831.193563571604,8851.667028571612,7611.519821428571,7780.865642857143,8718.990064285714,8801.386584285714,8821.985714285714,7590.296839285715,7763.913142857143,8690.521621428572,8774.67758142857,8795.716571428571,0.0,0.0,0.0,0.0,0.0,0.48876423126312957,8.0,0.0,0.0,16.408120614285846,12.0,12.0,0.0,0.0,0.47710100105747977,0.0,373.29662838477685,16.029402428571426,16.144090428571428,16.144090428571428,15.955674428571427,17.766106428571426,41.19873728571429,0.0,4.0,0.0,5523.984375,9.033792768205915,5645.573660714285,8.969721112932477,5523.984375,9.027773175920759,5672.234375,9.644922528948102,7749.324188095229,7885.010985714317,8932.380822142752,8964.047867285548,8971.964628571246,0.0,0.0,0.0,0.0,0.0,7724.774704761903,7864.225692857323,8895.436297142873,8932.270230857228,8941.478714285817,7,25.88056071439223,14.0625,6.873247002137759,148.25,0.6171493530273438,373.29662838477685,-0.07372799999999913,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,8.0,14745600.0,12603.819290384572,14085.661499999997,16676.06945428567,17137.493719428556,17252.849785714276,12566.098756410256,14051.712499999998,16623.871064285715,17060.493984285717,17169.649714285715,7513.118303113553,7745.5025000000005,8866.905414285715,8912.702454285714,8924.151714285714,7442.992363095239,7633.8949999999995,8790.195507142857,8851.657501428572,8867.023,0.5019552831052482,12.285714285714286,0.0,0.0,24.54083239999999,20.285714285714285,20.285714285714285,0.0,0.0,0.4901349609734633,0.0,372.45066006431864,16.065681285714284,16.182709857142857,16.182709857142857,16.013018428571428,17.10255442857143,100.270079,0.0,4.0,0.0,5645.581473214285,9.036270141601562,5658.114397321428,8.978115626743861,5645.581473214285,9.030082702636719,5802.276227678572,10.109396798270089,12090.266671156473,13368.157000000056,16841.667268571164,17247.50825371425,17348.968500000025,7420.5366784799035,7650.949671428584,8856.417968571299,8877.079227999728,8882.244542856834,7546.785335204053,7880.922099999884,8870.518689999995,8924.681520857097,8938.222228571374,7,37.72053397431591,14.0625,7.058746168667552,156.69475446428623,1.0793140956333698,372.45066006431864,-0.05266285714285601,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,4.0,16.0,14745600.0,22243.823518571455,23594.062992857038,33078.39919928579,33877.50097128591,34077.276414285945,22166.309364285717,23482.291428571425,32975.674185714284,33771.30798,33970.21642857143,7856.480207142857,8071.253285714286,8930.755692857143,8949.49913857143,8954.185,17795.658339285714,19289.659285714286,24943.057392857147,25449.46039285714,25576.06114285714,0.485574107331087,20.0,0.0,0.0,41.3564533571428,36.0,36.0,0.0,0.0,0.4787375503509183,0.0,380.4700214851146,16.01067785714286,16.09844928571429,16.09844928571429,16.022380714285713,16.443683571428572,137.68177271428573,0.0,4.0,0.0,5658.143973214285,9.046757289341517,5509.676897321428,9.00260489327567,5658.143973214285,9.040722438267299,5874.20703125,10.475545610700335,21085.264799206412,22361.445757143065,33560.058350000196,34546.92016714284,34770.64235714277,16830.521578061205,17066.160371428687,25502.710860714466,26109.64911114276,26250.64729999977,7914.114040873023,8351.470278571227,8962.622096428813,8981.054137142986,8988.414457143152,7,77.51415428573819,14.0625,6.828385884343411,216.06305803571468,1.4348231724330365,380.4700214851146,0.011702857142854128,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,1.0,14745600.0,4631.9866333333775,4630.5690857142745,4639.467964285892,4640.25897571448,4640.456728571627,4610.466476190476,4611.440571428571,4617.1998,4617.7117314285715,4617.839714285715,4600.750285714285,4601.919285714286,4607.202028571429,4607.671605714286,4607.789,0.0,0.0,0.0,0.0,0.0,0.21589336871455442,3.0,0.0,0.0,13.896286114285434,4.0,4.0,0.0,0.0,0.21287404900439524,0.0,100.39784755690332,16.064511,16.175688142857144,16.175688142857144,16.300908714285715,16.520922428571428,25.121352142857145,0.0,1.0,0.0,5509.707589285715,9.076127188546318,5554.0078125,8.999771118164062,5509.707589285715,9.069860185895648,5563.704799107143,9.607276916503906,4613.963432142877,4611.9672785714,4629.079690714333,4631.055629571494,4631.549614285784,0.0,0.0,0.0,0.0,0.0,4604.260592857109,4602.364428571359,4619.1072621429,4621.039966714349,4621.523142857211,7,21.520157142901553,14.0625,3.0360004975484216,53.99720982142844,0.5374167306082587,100.39784755690332,0.2363977142857152,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,4.0,14745600.0,7379.208667857173,7549.614157143049,8485.631249999973,8575.083050000045,8597.446000000064,7352.8042321428575,7524.109428571429,8458.170378571429,8545.740018571429,8567.632428571429,7332.358625,7506.078785714286,8433.265707142857,8517.885827142858,8539.040857142858,0.0,0.0,0.0,0.0,0.0,0.501885299178937,8.0,0.0,0.0,16.050744371428554,12.0,12.0,0.0,0.0,0.486656483435384,0.0,370.4743880238367,16.00482642857143,16.104300714285717,16.104300714285717,16.09142757142857,17.595244714285716,38.75049957142858,0.0,4.0,0.0,5554.0078125,9.058465140206474,5664.935267857143,8.989255632672991,5554.0078125,9.052251543317523,5682.254464285715,9.545655386788505,7534.464347619076,7746.764585714388,8913.901236428626,8932.10541300005,8936.656457142904,0.0,0.0,0.0,0.0,0.0,7510.569295237993,7730.005614285624,8879.53334285708,8894.38208571431,8898.094271428618,7,26.404435714315696,14.0625,7.057762019703802,128.24665178571468,0.49340384347098265,370.4743880238367,0.08660114285714116,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,8.0,14745600.0,8049.33218482145,8373.233850000093,9191.499150000014,9250.088584285555,9264.735942856942,8014.698883928571,8343.709357142858,9153.610607142857,9212.522464285714,9227.250428571428,7977.690241071427,8317.773,9088.907035714286,9139.225864285714,9151.805571428571,0.0,0.0,0.0,0.0,0.0,0.8947349094711063,16.0,0.0,0.0,17.892470171428553,24.0,24.0,0.0,0.0,0.8830341559067376,0.0,712.9933572605205,16.010677857142856,16.07855442857143,16.07855442857143,15.91939557142857,21.282815,78.81172014285714,0.0,8.0,0.0,5664.947544642857,9.056961059570312,5732.345982142857,8.981868198939733,5664.947544642857,9.050580705915179,5912.889508928572,10.400296892438616,8012.88668035713,8316.21385714272,9123.838232857148,9204.667778571385,9227.250657142806,0.0,0.0,0.0,0.0,0.0,7970.562548809468,8287.890535714105,9062.314517857201,9132.527701714138,9151.805499999784,7,34.63330089287865,14.0625,12.582209664437434,247.94196428571468,1.3497161865234375,712.9933572605205,-0.09128228571428565,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,8.0,16.0,14745600.0,13378.693878571426,14827.992928571268,17716.673916428463,18051.35140557121,18133.192657142612,13308.901958333332,14758.230857142858,17580.681064285713,17910.12095,17992.25542857143,7930.5917023809525,8267.353357142858,9087.442271428572,9153.231577142857,9167.660857142857,7956.929535714285,8323.873357142857,9051.114428571429,9083.614542857144,9091.73957142857,0.9100741963337279,24.0,0.0,0.0,26.407091199999808,40.0,40.0,0.0,0.0,0.8994517732770476,0.0,721.7436768354697,16.007167000000003,16.07738414285714,16.07738414285714,15.908863,20.388716714285714,156.0318527142857,0.0,8.0,0.0,5732.381696428572,9.049218314034599,5794.45703125,9.000679016113281,5732.381696428572,9.043004717145648,6039.199776785715,10.357452392578125,12819.991923214258,14398.615449999992,17673.11697857135,17951.09872114277,17992.25524285715,7952.868339285726,8412.345042857009,9018.348804285823,9079.524165285717,9091.739599999972,7967.863054642876,8371.07132142862,9113.059187857129,9173.54123428579,9178.271042857186,7,69.79192023809446,14.0625,12.79791838594305,306.8180803571431,1.3144476754324774,721.7436768354697,-0.09830400000000239,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,1.0,14745600.0,4645.2105047618525,4647.390057142957,4652.1981400000195,4652.625525142869,4652.732371428582,4624.278857142857,4626.220142857143,4630.9112,4631.328182857143,4631.432428571428,4614.686761904762,4616.625,4621.341642857143,4621.7609,4621.865714285715,0.0,0.0,0.0,0.0,0.0,0.21527877270917875,3.0,0.0,0.0,13.935926857142576,4.0,4.0,0.0,0.0,0.21236823078396388,0.0,100.17506594683256,16.003656142857142,16.123025285714284,16.123025285714284,16.298568142857143,16.505708714285714,22.109036714285715,0.0,1.0,0.0,5794.484933035715,9.07467760358538,5851.618303571428,8.998931884765625,5794.484933035715,9.068494524274554,5855.390066964285,9.605857849121094,4627.139346428748,4626.616071428704,4639.2267314288365,4640.5702720002855,4640.9061571431475,0.0,0.0,0.0,0.0,0.0,4617.582228571443,4617.060271428499,4629.673964285771,4631.002107142939,4631.334142857231,7,20.931647618995157,14.0625,3.027357741222826,60.90513392857065,0.5373633248465399,100.17506594683256,0.29491200000000006,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,4.0,14745600.0,6659.837267817506,6395.125707142854,8485.920025714446,8676.001045143106,8723.521300000271,6634.502767063493,6371.427928571429,8457.370385714286,8644.045505714284,8690.714285714286,6615.009951984127,6351.452642857143,8435.10977142857,8619.550868571429,8665.661142857143,0.0,0.0,0.0,0.0,0.0,0.5487406536903707,8.571428571428571,0.0,0.0,15.606066714285607,12.571428571428571,12.571428571428571,0.0,0.0,0.5179223981367866,0.0,368.0988402797793,16.052808142857142,16.119514428571428,16.119514428571428,15.987272142857142,18.32667328571429,37.66915557142857,0.0,4.0,0.0,5851.618303571428,9.057630266462054,5901.3515625,9.000162397112165,5851.618303571428,9.051447187151227,5968.618303571428,9.910123552594866,7029.886187506493,7192.283578571464,8703.511067142736,8839.342910571242,8873.300871428368,0.0,0.0,0.0,0.0,0.0,7007.068771480879,7169.680042857171,8672.446492142895,8808.783652714304,8842.867942857158,7,25.33450075401288,14.0625,7.7166654425208385,117.0,0.8586763654436389,368.0988402797793,-0.06553599999999982,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,8.0,14745600.0,8118.956980357138,8388.707478571483,9219.888542857088,9252.33890857155,9260.451500000167,8084.364589285715,8357.170571428573,9182.43692857143,9210.7259,9217.798142857142,8049.494008928571,8333.358285714286,9131.51875,9154.679178571429,9160.469285714285,0.0,0.0,0.0,0.0,0.0,0.8888509583302973,16.0,0.0,0.0,18.004200685714103,24.0,24.0,0.0,0.0,0.8779495780115801,0.0,718.927967186761,15.998975000000002,16.12770642857143,16.12770642857143,15.897160142857144,21.231322428571428,76.93458185714287,0.0,8.0,0.0,5901.383370535715,9.065919058663505,5941.922433035715,8.981977190290179,5901.383370535715,9.059212820870536,6124.450892857143,10.49760001046317,8129.725580952363,8369.879857142721,9160.384702142914,9207.226438714333,9217.79830000004,0.0,0.0,0.0,0.0,0.0,8088.613533333337,8329.126978571394,9111.253702857159,9151.591019285743,9160.469200000034,7,34.59239107142275,14.0625,12.499466601519805,223.06752232142844,1.4383871895926337,718.927967186761,-0.1018148571428572,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,16.0,14745600.0,9529.991428635203,9500.803528571434,10043.45878785707,10068.821104857114,10072.969699999983,9438.709570790817,9431.951714285713,9864.659621428571,9886.076772857143,9892.442142857142,9352.647648596938,9348.265857142856,9729.961164285714,9745.717671428572,9750.716857142857,0.0,0.0,0.0,0.0,0.0,1.6370894678771564,31.428571428571427,0.0,0.0,19.19496605714291,47.42857142857143,47.42857142857143,0.0,0.0,1.6292944013410484,0.0,1531.060301257746,16.056319,16.13589842857143,16.13589842857143,24.915381857142854,32.55968814285715,152.66142985714285,0.0,16.0,0.0,5941.958147321428,9.049149649483818,6043.474888392857,9.005081176757812,5941.958147321428,9.043035234723773,6393.869977678572,10.799268450055804,9436.816516179631,9429.377128571405,9858.268816428665,9883.470603285745,9892.44198571425,0.0,0.0,0.0,0.0,0.0,9346.174610173179,9339.59540714297,9725.503402857243,9747.247927571405,9756.192957142901,7,91.28185784438574,14.0625,23.02157064202251,451.9118303571431,1.7562332153320312,1531.060301257746,8.859062857142856,heavy,True,18432000.0
js_worker_wasm,heavy_2560x1440_k31_p5,2560.0,1440.0,31.0,5.0,16.0,32.0,14745600.0,15396.097398782162,17697.958078571417,19409.193771428574,19485.57802557143,19513.32838571429,15275.06092736543,17656.342714285714,19213.99315,19295.24719857143,19320.932285714287,9069.988088463357,9402.026214285714,9516.972635714284,9566.357875714286,9576.472571428572,9308.336325122522,9379.852142857142,9510.962614285714,9548.988254285714,9560.999857142857,1.6253136522915728,45.42857142857143,0.0,0.0,27.949127142857133,77.42857142857143,77.42857142857143,0.0,0.0,1.6275227329957325,0.0,1501.764621695771,16.065681285714284,16.223669857142855,16.223669857142855,30.436789857142855,34.65684014285714,334.9451327142857,0.0,16.0,0.0,2787.4162946428573,8.515617370605469,2945.8063616071427,8.419895717075892,2787.4162946428573,8.510369437081474,3982.6897321428573,10.478375026157924,14872.996023439051,17656.34267857142,19208.514647142852,19291.543284142866,19329.643999999997,9318.057317769177,9386.653542857142,9586.305378571431,9642.726502285714,9657.046628571432,9208.39590999722,9401.604557142866,9566.232115714287,9625.656038999994,9650.170342857138,7,121.03647141673173,14.0625,22.85597323535024,1195.2734375,1.9680055890764496,1501.764621695771,14.371108571428572,heavy,True,18432000.0
js_worker_wasm,large_1920x1080_k15_p10,1920.0,1080.0,15.0,10.0,1.0,1.0,8294400.0,2859.730871428586,2859.3523928571626,2865.531839999949,2866.111350857077,2866.2562285713584,2847.1648571428573,2847.070928571429,2852.596785714286,2853.054671428571,2853.169142857143,2841.751535714286,2841.5864285714283,2847.2048571428572,2847.6732,2847.790285714286,0.0,0.0,0.0,0.0,0.0,0.3496865033228688,4.0,0.0,0.0,11.43929557142859,5.0,5.0,0.0,0.0,0.34616472994907477,0.0,100.29710929871074,16.082065285714286,16.082065285714286,16.082065285714286,16.32899557142857,16.55369042857143,22.450760142857145,0.0,1.0,0.0,5575.36328125,8.996927533830915,5560.13671875,8.956733703613281,5577.624441964285,9.003647940499443,5615.53515625,9.411381312779017,2848.650305714325,2847.9769285714387,2858.348082857193,2859.876233714337,2860.258271428623,0.0,0.0,0.0,0.0,0.0,2843.031734285703,2842.1298000000947,2852.4974428571227,2853.9621400000046,2854.3283142857254,7,12.56601428572867,7.91015625,2.7660748798000365,37.910714285714675,0.4077333722795746,100.29710929871074,0.246930285714285,large,True,20736000.0
js_worker_wasm,large_1920x1080_k15_p10,1920.0,1080.0,15.0,10.0,1.0,2.0,8294400.0,5101.9806314285715,5654.771814285713,5687.589911428572,5690.37217657143,5691.067742857144,5086.775742857143,5638.491,5669.379542857142,5671.24368,5671.709714285715,2825.383142857143,2823.3758571428575,2844.231257142857,2847.14648,2847.875285714286,2818.053,2815.383357142857,2836.621807142857,2838.898532857143,2839.467714285714,0.35297455991773247,5.0,0.0,0.0,14.165663614285714,7.0,7.0,0.0,0.0,0.35008760850440435,0.0,100.15096727794649,16.09142757142857,16.09142757142857,16.09142757142857,16.248245857142855,16.516241285714283,22.446079,0.0,1.0,0.0,258.06361607142856,8.375829424176898,293.8208705357143,8.11344473702567,258.06361607142856,8.368605477469307,297.9185267857143,8.523675101143974,4849.71096122449,5638.490914285715,5683.890790000004,5689.662066571435,5691.104885714293,2820.4704371428566,2815.813557142855,2842.9737485714286,2845.9791725714285,2846.7305285714287,2827.857297959184,2825.3632999999995,2851.135245714288,2854.6433462857135,2855.5203714285703,7,15.204888571428455,7.91015625,2.792083921224251,39.85491071428572,0.1550696236746667,100.15096727794649,0.1568182857142837,large,True,20736000.0
js_worker_wasm,large_1920x1080_k15_p10,1920.0,1080.0,15.0,10.0,1.0,4.0,8294400.0,8943.545499999998,11347.960157142885,11389.573805714264,11395.123366857102,11396.51075714281,8927.315775510204,11336.192571428572,11370.5323,11373.90063142857,11374.742714285714,2836.902755102041,2837.1127142857144,2846.005271428571,2846.9291685714284,2847.1601428571425,7093.291476190476,8505.611357142856,8521.214071428572,8522.301442857144,8522.573285714287,0.3516655682510645,7.0,0.0,0.0,19.90593700000005,11.0,11.0,0.0,0.0,0.3498661254739344,0.0,100.51425705211633,16.038764714285715,16.038764714285715,16.038764714285715,16.264629857142857,16.515071,22.95164242857143,0.0,1.0,0.0,5560.13671875,9.015023367745536,5606.669084821428,9.06855228969029,5560.13671875,9.004463195800781,5638.434151785715,9.604700360979352,8267.807864935034,8541.498085714278,11378.74059999997,11386.02856571429,11387.850557142869,6621.324401587329,8495.095099999968,8526.54282000005,8530.080026857147,8530.964328571423,2838.5961194805163,2838.583657142906,2848.4035357143066,2849.397838571495,2849.6464142857917,7,16.229724489794535,7.91015625,2.7817295926109593,78.29743303571468,0.6002371651785712,100.51425705211633,0.22586514285714188,large,True,20736000.0
js_worker_wasm,large_1920x1080_k15_p10,1920.0,1080.0,15.0,10.0,1.0,8.0,8294400.0,15467.835442857164,17026.156528571486,22661.704871428632,22674.970162857277,22678.286485714438,15443.05577922078,16992.378714285715,22632.98471428571,22635.02254285714,22635.532,2827.8718701298703,2825.3377142857144,2841.2998571428575,2848.0797428571427,2849.7747142857143,13855.876499999998,15553.343642857142,19799.448278571428,19801.41639857143,19801.908428571427,0.35287620459428054,11.0,0.0,0.0,31.173781714285788,19.0,19.0,0.0,0.0,0.35172109225914705,0.0,100.55585012599697,16.048127,16.048127,16.048127,16.272821857142855,16.513900714285715,40.52231214285714,0.0,1.0,0.0,5602.151227678572,9.107089451381139,5655.927455357143,9.155714852469307,5602.151227678572,9.091794695172991,5674.141183035715,9.805720738002233,14314.100597744351,14193.802314285655,22635.02085857144,22662.07579457142,22668.839528571414,12813.084405882346,14130.446814285659,19805.700537142744,19828.1338445714,19833.742171428567,2829.746112781962,2826.7762999999604,2846.454837142869,2850.951401714338,2852.075542857205,7,24.779663636383702,7.91015625,2.791305915247727,71.98995535714312,0.7139260428292413,100.55585012599697,0.22469485714285398,large,True,20736000.0
js_worker_wasm,large_1920x1080_k15_p10,1920.0,1080.0,15.0,10.0,1.0,16.0,8294400.0,27472.857424812042,28381.78612857139,45282.22187142865,45334.050248571475,45347.00734285718,27424.54172180451,28314.644428571428,45262.40767142857,45268.664162857145,45270.228285714285,2828.0201503759404,2823.9809999999998,2840.3677428571427,2875.3280628571424,2884.068142857143,25921.645182539683,26847.05185714286,42425.70047142857,42429.59609428571,42430.57,0.35292023714232074,19.0,0.0,0.0,53.838845700000014,35.0,35.0,0.0,0.0,0.3522207519330904,0.0,100.535050716182,16.161644714285714,16.161644714285714,16.161644714285714,16.333676714285712,16.53730642857143,72.95092928571428,0.0,1.0,0.0,5592.616071428572,8.952297755650111,5692.848214285715,9.421291896275111,5592.616071428572,8.944029671805245,5744.962611607143,10.392230442592076,25899.136241632652,25510.63267142871,45263.542765714235,45304.358182857126,45322.43855714286,24426.809786580092,25420.54879999999,42424.20635428571,42450.96648057133,42462.0548142856,2829.6381567346957,2826.5124428571603,2854.0085442856353,2881.1709157143187,2884.068128571513,7,48.31570300753083,7.91015625,2.7916542195828105,152.34654017857156,1.4482007707868316,100.535050716182,0.17203199999999796,large,True,20736000.0
